,amenities,usableAreas,description,title,unitTypes,parkingSpaces,suites,bathrooms,usageTypes,bedrooms,neighborhood,lat,lon,condoFee,rentPrice,iptu
32,"['POOL', 'FURNISHED', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'PLAYGROUND', 'GOURMET_BALCONY', 'PARTY_HALL', 'SPORTS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'CLOSET', 'AMERICAN_KITCHEN', 'LAUNDRY', 'CINEMA', 'GAMES_ROOM', 'SAUNA', 'SPA', 'DISABLED_ACCESS', 'ELECTRONIC_GATE']",70.0,"Apartamento com 03 Suites Mobiliadas, projetadas e climatizadas, com varada vista mar.<br><br>Area de Lazer completa com academia profissinal, piscina esportiva e muito mais.<br><br>agende agora mesmo a sua visita através do whatsapp da Imobiliaria Conceito's International.",Praia de Iracema Novo Mobiliado Vista Mar Fortaleza Ceara,APARTMENT,1.0,2.0,2.0,RESIDENTIAL,2.0,Praia de Iracema,-3.721737,-38.51633,650,3300,3200
33,[],0.0,"Excelente oportunidade para trazer seu negócio venha fazer parte do corredor gastronômico do montese , lojas comerciais com 50m2",Lojas comerciais,BUSINESS,0.0,0.0,0.0,COMMERCIAL,0.0,Montese,-3.763005,-38.542753,0,1500,0
34,['PETS_ALLOWED'],131.0,"A casas não está forrada, mas apropriada para moradia.",Casa para aluguel com 131 metros quadrados com 2 quartos em Barroso - Fortaleza - CE,HOME,1.0,0.0,0.0,RESIDENTIAL,2.0,Barroso,-3.817041,-38.508714,0,400,50
35,['GATED_COMMUNITY'],25.0,"O apartamento está localizado no bairro Edson Queiroz possui 25 metros quadrados com 1 quarto e 1 banheiro, Condomínio fechado. Sem vaga de Garagem<br>Alugue com dois meses de caução<br>Sem pesquisa SPC e SERASA<br>Contrato de 12 meses<br><br>PAGUE:<br>ALUGUEL R$ 600,00<br>CAGECE <br>ENEL<br><br>VISITA COM O Sr. CARLOS ALBERTO 98728.9931 OI e ZAP<br><br>Creci 2996 F CE","Kitinet ao Lado da Unifor, Forum, NAMI, Unifor, no Edson Queiroz, Sem burocracia e sem Cadastro.",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,1.0,Edson Queiroz,-3.772677,-38.477462,0,600,0
36,"['PETS_ALLOWED', 'SERVICE_AREA', 'KITCHEN_CABINETS', 'SERVICE_BATHROOM', 'LARGE_KITCHEN', 'LARGE_ROOM', 'SERVICE_ENTRANCE', 'WALLS_GRIDS', 'CORNER_PROPERTY']",95.0,"-O apartamento está localizado no bairro Meireles com 95 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros.<br>- A poucos metros da orla de Fortaleza.<br>- A poucos metros do aterro da Praia de Iracema.<br>- Próximo a farmácias, supermercados, posto de gasolina.<br>- Apto grande, com ampla sala, quartos amplos, cozinha ampla.","Apartamento Praia de Iracema, 3 quartos, Av. Historiador Raimundo Girao, apto grande.",APARTMENT,0.0,1.0,1.0,RESIDENTIAL,3.0,Meireles,-3.720722,-38.512695,0,1490,0
37,"['PETS_ALLOWED', 'GOURMET_BALCONY']",220.0,"Próxima ao Nildobox Supermercado!!!<br><br>Casa - 220m², 6 Quartos sendo 2 Suítes com Closet, 2 Salas de Estar, Sala de Jantar, Cozinha Ampla, 2 Wcs Sociais, Áreas de Serviço, Varandão, Quintal, 5 vagas.<br><br>CONTATO COMERCIAL:<br><br>IMOBILIÁRIA IDEA - (85) 98615.4943 - ZAP","Super Casa Duplex na Sumaré / Passaré - Locação - R$ 2.800,00",HOME,5.0,2.0,2.0,RESIDENTIAL,6.0,Passaré,-3.801931,-38.532972,0,2800,0
38,"['POOL', 'BARBECUE_GRILL', 'GATED_COMMUNITY', 'PETS_ALLOWED', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'CONCIERGE_24H', 'DISABLED_ACCESS', 'ELECTRONIC_GATE']",52.0,"IMPERDÍVEL! Excelente apartamento para locação no térreo com 52m², 02 quartos sendo 01 suíte, 01 wc social, cozinha americana, sala, varanda, 01 vaga de garagem. Área de lazer completa com piscina, quadra poliesportiva, churrasqueira, playground, porteiro físico, cerca elétrica.",Excelente apartamento para locação com 02 quartos no José Valter,APARTMENT,1.0,1.0,1.0,RESIDENTIAL,2.0,Prefeito José Walter,-3.830788,-38.535257,260,800,0
39,[],38.0,"PONTO COMERCIAL PARA ALUGAR NO ALVARO WEYNE POR R$ 950,00!!!<br><br>- Salão principal;<br>- Banheiro;<br>- Área de serviço.<br><br>Rua Coelho da Fonseca, 196B - Alvaro Weyne<br><br>ÓTIMA LOCALIZAÇÃO!!!<br><br>- Próximo ao Frangolância Alvaro Weyne;<br>- Academias;<br>- Escolas, restaurantes e supermercados.<br><br>Fale com os nossos corretores e agende já a sua visita<br><br>Entre em contato e agende uma visita! / Nosso endereço: Av. Humberto Monte, 2929, sala 519 - Torre Norte - Edifício Harmony Premium -","Ponto para alugar, 38 m² por R$ 950,00/mês - Álvaro Weyne - Fortaleza/CE",BUSINESS,0.0,0.0,0.0,COMMERCIAL,0.0,Álvaro Weyne,-3.71549,-38.560654,0,950,0
40,[],112.0,"Ed. Centurion ( Salas em obra) <br><br>Salas comerciais com 112,35 m² , Ed. Centurion Business Center, localizado na Av. Des. Moreira, 760 - Meireles, Fortaleza - CE. <br><br>Ponto de referencia: Praça Portugal","Escritório para aluguel e venda tem 112,35 metros quadrados em Meireles - Fortaleza - CE",OFFICE,3.0,0.0,0.0,COMMERCIAL,0.0,Meireles,-3.732392,-38.497516,2355,7500,246
41,"['AMERICAN_KITCHEN', 'PETS_ALLOWED', 'FURNISHED', 'ELECTRONIC_GATE']",45.0,"Próximos à Praia de Iracema, Av. Monsenhor Tabosa, Sebrae, Caixa Económica Federal, Maercado Central, Colégio Militar (inicio bairro aldeota),Centro Dragão do Mar de Arte e Cultura, Mercado dos Pinhões (polo cultural e gastronómico),padarias, Supermercados Pinheiro e Pão de Açúcar, Farmácias e Hospital Cira D'Ares/São Camilo. Imóvel arejado com frente para nascente. Câmaras de segurança em todo o prédio. Com mobilia: área 45m²- até 02 pessoas. Ar condicionado, TV, Geladeira, Fogão, Cama de Casal, Guarda Roupa, Sofá e Armário. Aluguel mensal: Antecipado- R$ 1.200,00. Caução para energia R$ 300,00, será devolvida no final do contrato. Sem mobilia: área 45m²- até 02 pessoas, aluguel mensal R$ 800,00. Caução para energia R$ 200,00. Não cobramos água, condominio, internet e IPTU. Não exigimos fiador. Estacionamento a 50 m do prédio. Tratar: Sérgio - -",Apartamento para aluguel tem 45 metros quadrados com 1 quarto. Até 3 pessoas,APARTMENT,1.0,1.0,1.0,RESIDENTIAL,1.0,Centro,-3.726289,-38.517078,0,1200,0
42,[],32.0,"Sala comercial para alugar no Edifício Harmony Premium Business com 32m² já toda mobiliada e nova nunca usada- 1 vaga de garagem, ótima localização.",Escritório para aluguel tem 32 metros quadrados com 1 quarto em Parquelândia - Fortaleza - CE,OFFICE,1.0,0.0,0.0,COMMERCIAL,1.0,Parquelândia,-3.737385,-38.569616,0,2000,0
43,['PETS_ALLOWED'],100.0,"Av. Domingos Olímpio, 1921 – Benfica<br><br>Ponto de Referência:<br><br>Hospital da Policia Militar, 04 quarteirões da Av. Bezerra de Menezes.<br><br>Descrição:<br><br>SALA DE VISITAS; SALA DE JANTAR; COZINHA; ÁREA DE SERVIÇO; 02 QUARTOS SOCIAIS; 01 SUÍTE; 01 BANHEIRO SOCIAL; QUINTAL; GARAGEM; IMÓVEL POSSUI DORMITÓRIOS NO FUNDO DA CASA (SEM BANHEIRO)<br><br>03 CAUÇÕES OU FIADOR<br><br>(85) 3231.6101 / / /","(D-112/01) Av. Domingos Olimpio, 1921 – Benfica",HOME,1.0,1.0,1.0,RESIDENTIAL,3.0,Benfica,-3.733739,-38.540511,0,1600,0
44,"['BEDROOM_WARDROBE', 'GATED_COMMUNITY', 'PETS_ALLOWED']",80.0,"Alugo amplo apartamento composto por sala, quartos, suíte, cozinha, banheiro, e varanda. <br><br>Endereço: Avenida Pontes Viera, 1377",Aluga apartamento na Av. Pontes Vieira,APARTMENT,1.0,0.0,0.0,RESIDENTIAL,2.0,Dionisio Torres,-3.7304512,-38.5217989,120,1100,0
45,[],26.0,"Ultimas unidades fale direto com especialista da construtora <br>Valor de venda à vista R$159.000,00.<br>Aluguel R$ 1.000,00 sala prontas para habitar.",Ultimas unidades salas à venda com 26m² no Cambeba- Fortaleza - CE,OFFICE,1.0,0.0,0.0,COMMERCIAL,0.0,Parque Iracema,-3.81183,-38.496531,257,1000,670
46,"['SERVICE_AREA', 'BALCONY', 'PETS_ALLOWED']",85.0,"Rua Conego Pinto de Mendonça, 152 A ? Parquelândia<br><br>Pontos de referência: Próximo ao Dom Espeto da Jovita Feitosa.<br><br>Sala de visitas com varanda<br>Cozinha americana<br>02 quartos sociais<br>Banheiro social<br>Área de Serviço<br>Garagem<br>Água e luz individuais.<br>03 MESES DE CAUÇÃO OU FIADOR COM IMÓVEL PRÓPRIO QUITADO.<br><br>(85) 3231.6101 / / /","( Cód: C-106) Rua Conego Pinto Mendonça, 152 Altos ? Parquelandia",HOME,1.0,0.0,0.0,RESIDENTIAL,2.0,Parque Araxá,-3.734785,-38.545907,0,900,232
47,"['PETS_ALLOWED', 'AMERICAN_KITCHEN']",55.0,"O apartamento disponível para alugar no bairro Rodolfo Teófilo, apartamento amplo com 55m² com 2 quartos, sala de estar/jantar, cozinha americana, banheiro e área de serviço, além de uma localização privilegiada a pouco metros do hospital Walter Cantídio, Estação de Metrô, bancos, farmácias, supermercados, academias e comércio em geral.<br><br>Obs.: Valor do aluguel já inclui água, não cobramos condomínio e não tem estacionamento.",Apartamento com 2 quarto proximo ao Hs. Walter Cantídio,APARTMENT,0.0,0.0,0.0,RESIDENTIAL,2.0,Rodolfo Teófilo,-3.750363,-38.552163,0,800,0
48,"['SERVICE_AREA', 'GATED_COMMUNITY']",70.0,"SALA, COZINHA, 02 QUARTOS, BANHEIRO SOCIAL, ÁREA DE SERVIÇO E GARAGEM (VERIFICAR DISPONIBILIDADE) .<br><br>Ponto de Referência: 01 Quarteirão da Jovita Feitosa e prox a UFC.<br><br>*03 MESES DE CAUÇÃO OU FIADOR","( Cod: 740) Rua 21 De Abril, 820, Ap. 201 ? Alagadiço",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,2.0,Pici,-3.743207,-38.567024,0,700,0
49,[],70.0,"Apartamento no bairro Meireles aproximadamente 70 m² com 2 quartos sendo 1 suíte e 2 banheiros. No prédio dispõe de salão de festas e elevadores. Próximo aos Shoppings Avenida, Aldeota e Shopping Del Passeo, Farmácias e Bancos.",Apartamento no bairro Meireles aproximadamente 70 m².,APARTMENT,2.0,1.0,1.0,RESIDENTIAL,2.0,Meireles,-3.733229,-38.496439,730,1800,84
50,[],400.0,"O galpão/depósito/armazém com 400m², 6 banheiros, 04 salas de reunião, 03 escritório, 06 banheiros, refeitório, sala de CPD, ampla área interna.<br><br>Rua Sátiro Dias, 308 - Montese",Galpão/Armazém para aluguel 400 m² - Rua Sátiro Dias - 308 - Montese - Fortaleza - CE,SHED_DEPOSIT_WAREHOUSE,4.0,0.0,0.0,COMMERCIAL,0.0,Montese,-3.762291,-38.547109,0,6000,1256
51,[],33.0,"Ed. Scopa Platinum - Excelente sala comercial 1ª locação, aprox 33 m², 01 banheiro e 01 vaga de garagem. Localização privilegiada e completa infra-estrutura. Sistema de segurança eletrônico com equipamentos: alarme, câmeras digitais e sistema de gravação. Área de convivência com restaurantes, academia, auditório.",Ed. Scopa Platinum - Sala/Conjunto para aluguel com 33 m² em Aldeota - Fortaleza - CE,OFFICE,1.0,0.0,0.0,COMMERCIAL,0.0,Aldeota,-3.733264,-38.50933,442,1500,106
52,[],253.0,"Edifiício Catamarã, apartamento com 253m² com 3 suítes e gabinete com vista para o mar!<br>Apartamento espaçoso e luxuoso, com uma vista cinematográfica para a Beira mar. A poucos metros da praia.<br>Próximo de bancos, supermercados, farmácia, conveniência, escolas e shoppings.<br><br>Atenção: Preços e disponibilidade sujeitos a alterações sem aviso prévio!",Apartamento para aluguel possui 253 metros quadrados com 4 quartos em Meireles - Fortaleza - CE,APARTMENT,4.0,4.0,4.0,RESIDENTIAL,4.0,Meireles,-3.724576,-38.502607,2000,13000,1155
53,[],120.0,"Aluga-se apartamento no bairro Montese, próximo a antiga Fábrica Café Guimarães com 120 m², sala ampla, 03 quartos, 02 banheiros, cozinha, despensa e área de serviço.",Apartamento para aluguel possui 120 metros quadrados com 3 quartos em Montese - Fortaleza - CE,APARTMENT,1.0,0.0,0.0,RESIDENTIAL,3.0,Montese,-3.768993,-38.545544,0,900,0
54,[],56.0,"APARTAMENTO PARA ALUGAR NO CRISTO REDENTOR POR R$ 750,00<br><br>- Cozinha;<br>- Sala de estar e jantar integradas;<br>- 2 quartos;<br>- 1 banheiro social.<br><br>Rua Tomás Gonzaga, 246 - Cristo Redentor<br><br>Entre em contato e agende uma visita! / Nosso endereço: Av. Humberto Monte, 2929, sala 519 - Torre Norte - Edifício Harmony Premium -","Apartamento com 2 quartos para alugar, 56 m² por R$ 750/mês - Cristo Redentor - Fortaleza/CE",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,2.0,Cristo Redentor,-3.711885,-38.568857,0,750,0
55,"['GATED_COMMUNITY', 'PETS_ALLOWED', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'CONCIERGE_24H']",60.0,"*OBS: Já incluso o condomínio no valor da locação.<br><br>ÁREA PRIVATIVA - 60m², 3 QUARTOS SENDO 1 SUÍTE, SALA DE ESTAR E JANTAR, COZINHA, WC SOCIAL, ÁREA DE SERVIÇO, 1 VAGA.<br><br>ÁREA DE LAZER<br><br>Salão de Festas, Alameda Central, Playground, Quadra Poli-Esportiva.<br><br>CONTATO COMERCIAL:<br><br>IMOBILIÁRIA IDEA - + 55 (85) 98615.4943 - ZAP","Apartamento na Messejana - Locação - Fortaleza - R$ 1.100,00",APARTMENT,1.0,1.0,1.0,RESIDENTIAL,3.0,Messejana,-3.7304512,-38.5217989,0,1100,0
56,"['POOL', 'FURNISHED', 'BARBECUE_GRILL', 'ELEVATOR', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'PLAYGROUND', 'GOURMET_BALCONY', 'PARTY_HALL', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'CLOSET', 'AMERICAN_KITCHEN', 'LAUNDRY', 'CINEMA', 'GAMES_ROOM', 'DISABLED_ACCESS', 'SPA', 'SAUNA', 'ELECTRONIC_GATE']",144.0,"O apartamento está localizado no bairro Mucuripe possui 144 metros quadrados com 3 quartos e 4 banheiros<br>Possui academia, espaço gourmet, espaço jardinado, área de recreação infantil, espaço para festas.<br>Vai lhe possibilitar curtir os dias mais quentes na piscina, todo o conforto do ar condicionado nos dias mais quentes.Espaço reservado para preparar o seu churrasco.<br>Elevador para mais praticidade no dia-a-dia.<br>É mobiliado.",Apartamento para aluguel possui 144 metros quadrados com 3 quartos em Mucuripe - Fortaleza - CE,APARTMENT,1.0,0.0,0.0,RESIDENTIAL,3.0,Mucuripe,-3.725429,-38.498394,0,700,0
57,"['BARBECUE_GRILL', 'GATED_COMMUNITY', 'BALCONY', 'PETS_ALLOWED', 'GARDEN', 'SERVICE_AREA', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'CONCIERGE_24H', 'ELECTRONIC_GATE']",75.0,"LOCAÇÃO : ALUGUEL R$ 570 + R$ 291 (Condomínio);<br>Sombra e Òtima ventilação!<br><br>Pré-requisitos para Locação:<br>- Período mínimo 30 meses;<br>- Analise da ficha cadastro;<br>- Renda mínima 3x valor aluguel+condomínio;<br>- Caução 3x valor do Aluguel; <br><br>Condomínio Jardim das Rosas;<br>Bairro Novo Fortaleza - PEDRAS<br>Casa Plana;<br>3 dormitórios(sendo uma suíte);<br>Banheiros revestidos + Blindex;<br>2 vagas de garagem;<br>Amplo Quintal;<br>90m2 construídos;<br>Ônibus NA ""PORTA"" para Terminal Messejana;<br>10 min. Messejana e shopping Eusébio;<br><br>Condominio com:<br>Portaria 24 h;<br>Playground;<br>Espaço fitness;<br>Quadra Poliesportiva;<br>Salão de Festas+Deck+Churrasqueira;<br>Redários;<br>Condomínio: R$ 291,00.<br><br>Localizacao Google: Rua Tres, Pedras, Fortaleza - Ce<br><br>Wladymir Cordeiro - creci 12957F<br>(85) 99639.0390 Whats",Condomínio Jardim das Rosas - 3 quartos - 2 vagas - Bairro Pedras,HOME,2.0,1.0,1.0,RESIDENTIAL,3.0,Pedras,-3.79376,-38.543178,291,570,0
58,"['ELEVATOR', 'GATED_COMMUNITY', 'PETS_ALLOWED', 'GARDEN', 'SERVICE_AREA', 'CONCIERGE_24H', 'BUILTIN_WARDROBE', 'BEDROOM_WARDROBE', 'ELECTRONIC_GATE']",120.0,"O apartamento no bairro Meireles tem 120m² com 3 quartos sendo 1 suite e 3 banheiros dce completa, area de serviço cozinha ampla com armarios. Elevador dua vagas de garagem Observação: recebe o apto todo pintado feito a vistoria ou podemos negociar com o inquilino",Apartamento para aluguel com 120 metros quadrados com 3 quartos em Meireles - Fortaleza - CE,APARTMENT,2.0,1.0,1.0,RESIDENTIAL,3.0,Meireles,-3.738569,-38.488873,950,1700,0
59,[],42.0,Bairro: M. Sátiro<br><br>Ponto de Referência: Campo de futebol do Floresta.<br><br>Descrição:<br><br>SALA DE VISITAS<br>COZINHA<br>02 QUARTOS SOCIAIS<br>WC SOCIAL<br>03 CAUÇÕES OU FIADOR.<br><br>(85) 3231.6101 / / /,"( Cód: S-111) Rua São Lázaro, 234, Ap. 101 ? M. Sátiro",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,2.0,Manuel Sátiro,-3.80174,-38.577342,0,500,0
60,[],32.0,"<br> <br> <br> - Características: Ar Condicionado, <br> <br> - Proximidades: Bares e Restaurantes, Escola, Farmácia, Shopping Center, Supermercado,","Sala Comercial para Locação em Fortaleza, ALDEOTA, 1 banheiro, 1 vaga",OFFICE,1.0,0.0,0.0,COMMERCIAL,0.0,Meireles,-3.736385,-38.490593,788,1500,69
61,"['BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'PETS_ALLOWED', 'AIR_CONDITIONING', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'CONCIERGE_24H', 'CLOSET', 'ELECTRONIC_GATE']",354.0,"Excelente apartamento de aproximadamente 350m² na região nobre de Fortaleza disponível para locação. Localizado na rua República do Líbano 120 apto 700 Meireles.<br><br> whats Claudio Aguiar corretor de imóveis creci 9301<br><br>Possuindo 5 quartos sendo 04 suítes, 06 banheiros, varanda, ampla sala, cozinha, área de serviço, varanda gourmet, armários no quartos, sala e cozinha, possui alguns móveis fixos e ar-condicionado e além disso o condomínio possui churrasqueira!","Apartamento com 5 dormitórios para alugar, 358 m² por R$ 3.509,00/mês - Meireles - Fortaleza/CE",APARTMENT,2.0,4.0,4.0,RESIDENTIAL,5.0,Meireles,-3.730488,-38.499402,2500,3509,0
62,"['POOL', 'FURNISHED', 'BARBECUE_GRILL', 'ELEVATOR', 'GYM', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'PLAYGROUND', 'KITCHEN', 'INTERCOM', 'SECURITY_24_HOURS', 'ADULT_GAME_ROOM']",70.0,"Aluga-se!<br><br>Residencial Chronos<br>Avenida Abolição 2021.<br>Apartamento na quadra da Av. Beira Mar com vista mar.<br>Apartamento mobiliado: Armários na cozinha, Guarda roupas nos quartos, Banheiros com blindex e Armários.<br><br>Eletrodomésticos:<br>- Fogão 4 bocas<br>- Máquina de lavar 10kg Brastemp<br>- Boiler (água quente nos banheiros)<br>- Ar condicionado na suíte<br><br>Sala: Mesa para 4 pessoas com cadeiras e Sofá. -","Apartamento com 2 dormitórios para alugar, 70 m² por R$ 3.750,00/mês - Meireles - Fortaleza/CE",APARTMENT,2.0,1.0,1.0,RESIDENTIAL,2.0,Meireles,-3.725501,-38.500486,780,3750,170
63,[],70.0,"Apartamento no bairro Meireles aproximadamente 70 m² com 2 quartos sendo 1 suíte e 2 banheiros. No prédio dispõe de salão de festas e elevadores. Próximo aos Shoppings Avenida, Aldeota e Shopping Del Passeo, Farmácias e Bancos.",Apartamento no bairro Meireles aproximadamente 70 m².,APARTMENT,2.0,1.0,1.0,RESIDENTIAL,2.0,Meireles,-3.733229,-38.496439,730,1800,86
64,"['POOL', 'FURNISHED', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'AIR_CONDITIONING', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'AMERICAN_KITCHEN', 'GAMES_ROOM', 'DISABLED_ACCESS', 'SAUNA', 'ELECTRONIC_GATE']",80.0,"- Apartamento de luxo, mobiliado.<br>- Inclui geladeira, cooktop, coifa, forno elétrico, micro-ondas, TV led 42, ares-condicionados nas duas suítes, mesa home office e sofá retrátil. <br>- Recém reformado com revestimentos em porcelanatos de grandes formatos.<br>- Cozinha projetada SCA de altíssima qualidade. <br>- Guarda-roupas e rouparia em móveis fixos.<br>- Sala, cozinha e varanda integradas com cortina de vidro.<br>- Vista deslumbrante para área de lazer e piscina.<br>- Bancadas nobres em Nanoglass (banheiros) e Silestone (cozinha). <br>- 2 vagas na garagem.<br>- Lazer completo com piscina.<br>- Sauna e copa. <br>- Academia. <br>- Playground.<br>- Quadra poliesportiva.<br>- Mini mercado.<br>- Localização privilegiada (100m do shopping Iguatemi).",Apartamento para aluguel tem 80 metros quadrados com 3 quartos em Guararapes - Fortaleza - Ceará,APARTMENT,2.0,0.0,0.0,RESIDENTIAL,3.0,Guararapes,-3.759028,-38.488823,952,3000,132
65,"['POOL', 'FURNISHED', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'AIR_CONDITIONING', 'PARTY_HALL', 'AMERICAN_KITCHEN', 'DISABLED_ACCESS']",55.0,"O apartamento está localizado no bairro Praia de Iracema tem 55 metros quadrados com 2 quartos e 1 banheiro<br>Possui academia, salão para festas e eventos.<br>Vai lhe possibilitar curtir os dias mais quentes na piscina, todo o conforto do ar condicionado nos dias mais quentes.Elevador para mais praticidade no dia-a-dia.<br>Encontra-se em um condomínio protegido por muros.<br>É mobiliado.",Apartamento para aluguel tem 55 metros quadrados com 2 quartos em Praia de Iracema - Fortaleza - CE,APARTMENT,0.0,0.0,0.0,RESIDENTIAL,2.0,Praia de Iracema,-3.720621,-38.516484,0,180,0
